[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-27-14-32-28-961733-drone-home-5927
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_publisher-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [visualization-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [controller-1]: process started with pid [5933]
[INFO] [imu_publisher-2]: process started with pid [5934]
[INFO] [drive_publisher-3]: process started with pid [5935]
[INFO] [drive_hardware-4]: process started with pid [5936]
[INFO] [visualization-5]: process started with pid [5937]
[INFO] [static_transform_publisher-6]: process started with pid [5938]
[INFO] [static_transform_publisher-7]: process started with pid [5939]
[static_transform_publisher-6] [WARN] [1732735949.133329804] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [WARN] [1732735949.147949812] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [INFO] [1732735949.167890555] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[static_transform_publisher-7] [INFO] [1732735949.198802989] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[controller-1] [INFO] [1732736650.723573093] [drone_home1.sim]: Current Yaw: -113.87094279150264, target = 139.59844994898148
[controller-1] [INFO] [1732736650.724507362] [drone_home1.sim]: Going to 1: 4.05 meters
[drive_publisher-3] [INFO] [1732736650.802376392] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736650.823670628] [drone_home1.sim]: Current Yaw: -113.87100172581091, target = 139.59844994898148
[controller-1] [INFO] [1732736650.824738323] [drone_home1.sim]: Going to 1: 4.05 meters
[drive_publisher-3] [INFO] [1732736650.882439272] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736650.923680220] [drone_home1.sim]: Current Yaw: -113.87333722450333, target = 139.59844994898148
[controller-1] [INFO] [1732736650.924723952] [drone_home1.sim]: Going to 1: 3.91 meters
[drive_publisher-3] [INFO] [1732736650.982640214] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736651.023545869] [drone_home1.sim]: Current Yaw: -113.8734177531605, target = 137.63807519315915
[controller-1] [INFO] [1732736651.024359640] [drone_home1.sim]: Going to 1: 3.91 meters
[drive_publisher-3] [INFO] [1732736651.056395337] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736651.123613258] [drone_home1.sim]: Current Yaw: -113.8710818932781, target = 137.63807519315915
[controller-1] [INFO] [1732736651.124671378] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.223638332] [drone_home1.sim]: Current Yaw: -113.8711733540132, target = 137.63807519315915
[controller-1] [INFO] [1732736651.224694027] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.323508167] [drone_home1.sim]: Current Yaw: -113.8573148137153, target = 137.63807519315915
[controller-1] [INFO] [1732736651.324544973] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.423598815] [drone_home1.sim]: Current Yaw: -113.87120214542941, target = 137.63807519315915
[controller-1] [INFO] [1732736651.424650861] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.523644204] [drone_home1.sim]: Current Yaw: -113.87120214542941, target = 137.63807519315915
[controller-1] [INFO] [1732736651.524700862] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.623560335] [drone_home1.sim]: Current Yaw: -113.87120214542941, target = 137.63807519315915
[controller-1] [INFO] [1732736651.624715973] [drone_home1.sim]: Going to 1: 3.91 meters
[controller-1] [INFO] [1732736651.723570132] [drone_home1.sim]: Current Yaw: -113.87120214542941, target = 137.63807519315915
[controller-1] [INFO] [1732736651.724594401] [drone_home1.sim]: Going to 1: 3.86 meters
[controller-1] [INFO] [1732736651.823599614] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 134.39521350067542
[controller-1] [INFO] [1732736651.824643493] [drone_home1.sim]: Going to 1: 3.86 meters
[controller-1] [INFO] [1732736651.923550300] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 134.39521350067542
[controller-1] [INFO] [1732736651.924633994] [drone_home1.sim]: Going to 1: 3.86 meters
[controller-1] [INFO] [1732736652.023514023] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 134.39521350067542
[controller-1] [INFO] [1732736652.024538644] [drone_home1.sim]: Going to 1: 3.79 meters
[controller-1] [INFO] [1732736652.123639209] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 133.27261997880336
[controller-1] [INFO] [1732736652.124658163] [drone_home1.sim]: Going to 1: 3.79 meters
[controller-1] [INFO] [1732736652.223560415] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 133.27261997880336
[controller-1] [INFO] [1732736652.224540388] [drone_home1.sim]: Going to 1: 3.79 meters
[controller-1] [INFO] [1732736652.323480047] [drone_home1.sim]: Current Yaw: -113.87124222973331, target = 133.27261997880336
[controller-1] [INFO] [1732736652.324465964] [drone_home1.sim]: Going to 1: 3.96 meters
[controller-1] [INFO] [1732736652.423548530] [drone_home1.sim]: Current Yaw: -113.82343331851315, target = 131.16008051502618
[controller-1] [INFO] [1732736652.424574243] [drone_home1.sim]: Going to 1: 3.96 meters
[controller-1] [INFO] [1732736652.523681067] [drone_home1.sim]: Current Yaw: -113.82169295778418, target = 131.16008051502618
[controller-1] [INFO] [1732736652.524703540] [drone_home1.sim]: Going to 1: 3.96 meters
[controller-1] [INFO] [1732736652.623602755] [drone_home1.sim]: Current Yaw: -113.8371866191124, target = 131.16008051502618
[controller-1] [INFO] [1732736652.624604579] [drone_home1.sim]: Going to 1: 3.96 meters
[controller-1] [INFO] [1732736652.723569349] [drone_home1.sim]: Current Yaw: -113.82552730799026, target = 131.16008051502618
[controller-1] [INFO] [1732736652.724595840] [drone_home1.sim]: Going to 1: 4.14 meters
[controller-1] [INFO] [1732736652.823536481] [drone_home1.sim]: Current Yaw: -113.75475962616544, target = 129.21181409733782
[controller-1] [INFO] [1732736652.824525657] [drone_home1.sim]: Going to 1: 4.14 meters
[controller-1] [INFO] [1732736652.923629519] [drone_home1.sim]: Current Yaw: -113.75235305346476, target = 129.21181409733782
[controller-1] [INFO] [1732736652.924663306] [drone_home1.sim]: Going to 1: 4.14 meters
[controller-1] [INFO] [1732736653.023557725] [drone_home1.sim]: Current Yaw: -113.66478822707462, target = 129.21181409733782
[controller-1] [INFO] [1732736653.024572401] [drone_home1.sim]: Going to 1: 4.20 meters
[controller-1] [INFO] [1732736653.123514191] [drone_home1.sim]: Current Yaw: -113.6312190776906, target = 130.31662324010804
[controller-1] [INFO] [1732736653.124531516] [drone_home1.sim]: Going to 1: 4.29 meters
[controller-1] [INFO] [1732736653.223341733] [drone_home1.sim]: Current Yaw: -113.34374276361594, target = 129.39241594649292
[controller-1] [INFO] [1732736653.224033115] [drone_home1.sim]: Going to 1: 4.29 meters
[controller-1] [INFO] [1732736653.323609789] [drone_home1.sim]: Current Yaw: -113.04881165156688, target = 129.39241594649292
[controller-1] [INFO] [1732736653.324748982] [drone_home1.sim]: Going to 1: 4.29 meters
[controller-1] [INFO] [1732736653.423607903] [drone_home1.sim]: Current Yaw: -113.01401332995303, target = 129.39241594649292
[controller-1] [INFO] [1732736653.424628820] [drone_home1.sim]: Going to 1: 4.29 meters
[controller-1] [INFO] [1732736653.523664516] [drone_home1.sim]: Current Yaw: -113.03094683810511, target = 129.39241594649292
[controller-1] [INFO] [1732736653.524713210] [drone_home1.sim]: Going to 1: 4.29 meters
[controller-1] [INFO] [1732736653.623556390] [drone_home1.sim]: Current Yaw: -113.03334861029492, target = 129.39241594649292
[controller-1] [INFO] [1732736653.624564492] [drone_home1.sim]: Going to 1: 4.23 meters
[controller-1] [INFO] [1732736653.723569504] [drone_home1.sim]: Current Yaw: -112.99535880003796, target = 128.29473931758997
[controller-1] [INFO] [1732736653.724511940] [drone_home1.sim]: Going to 1: 4.23 meters
[controller-1] [INFO] [1732736653.823623377] [drone_home1.sim]: Current Yaw: -112.98886204334642, target = 128.29473931758997
[controller-1] [INFO] [1732736653.824607850] [drone_home1.sim]: Going to 1: 4.23 meters
[controller-1] [INFO] [1732736653.923655639] [drone_home1.sim]: Current Yaw: -112.9750175124339, target = 128.29473931758997
[controller-1] [INFO] [1732736653.924804740] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736653.998456031] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.004617773] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.023591327] [drone_home1.sim]: Current Yaw: -112.97884117931798, target = 127.64726106461023
[controller-1] [INFO] [1732736654.024567411] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.072366100] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.122481841] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.123772274] [drone_home1.sim]: Current Yaw: -113.01277688457232, target = 127.64726106461023
[controller-1] [INFO] [1732736654.124818598] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.198369873] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.223567280] [drone_home1.sim]: Current Yaw: -113.72971948997765, target = 127.64726106461023
[controller-1] [INFO] [1732736654.224540827] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.260658193] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.320239758] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.323513655] [drone_home1.sim]: Current Yaw: -113.7922595624798, target = 127.64726106461023
[controller-1] [INFO] [1732736654.324448850] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.376703703] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.423658824] [drone_home1.sim]: Current Yaw: -114.10852359708409, target = 127.64726106461023
[controller-1] [INFO] [1732736654.424688463] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.462709590] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.506576887] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.523852623] [drone_home1.sim]: Current Yaw: -114.41292708954124, target = 127.64726106461023
[controller-1] [INFO] [1732736654.525173667] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.576531953] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.623616203] [drone_home1.sim]: Current Yaw: -113.64834381339172, target = 127.64726106461023
[drive_publisher-3] [INFO] [1732736654.624553102] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.624680879] [drone_home1.sim]: Going to 1: 4.47 meters
[drive_publisher-3] [INFO] [1732736654.684435869] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.723658466] [drone_home1.sim]: Current Yaw: -112.75525575037919, target = 127.64726106461023
[controller-1] [INFO] [1732736654.724648309] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736654.740213282] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.798256972] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.823621174] [drone_home1.sim]: Current Yaw: -110.28733792517295, target = 129.71840308974086
[controller-1] [INFO] [1732736654.824570666] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736654.846302436] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736654.900504605] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736654.923934471] [drone_home1.sim]: Current Yaw: -108.57178338618634, target = 129.71840308974086
[controller-1] [INFO] [1732736654.924837093] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736654.963510806] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.023585571] [drone_home1.sim]: Current Yaw: -109.80697722656541, target = 129.71840308974086
[controller-1] [INFO] [1732736655.024575526] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736655.034362050] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.094431760] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.123700835] [drone_home1.sim]: Current Yaw: -108.16764970806805, target = 129.71840308974086
[controller-1] [INFO] [1732736655.124907880] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736655.148458468] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.223655470] [drone_home1.sim]: Current Yaw: -104.06630963825164, target = 129.71840308974086
[controller-1] [INFO] [1732736655.224707683] [drone_home1.sim]: Going to 1: 4.58 meters
[drive_publisher-3] [INFO] [1732736655.270667147] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.276358208] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.328735449] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.323679049] [drone_home1.sim]: Current Yaw: -101.79084562772178, target = 129.71840308974086
[controller-1] [INFO] [1732736655.324642763] [drone_home1.sim]: Going to 1: 4.70 meters
[drive_publisher-3] [INFO] [1732736655.387327264] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.423751331] [drone_home1.sim]: Current Yaw: -101.02216217970334, target = 131.67224574419228
[controller-1] [INFO] [1732736655.424897025] [drone_home1.sim]: Going to 1: 4.70 meters
[drive_publisher-3] [INFO] [1732736655.474766529] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.523653115] [drone_home1.sim]: Current Yaw: -98.4357983718099, target = 131.67224574419228
[controller-1] [INFO] [1732736655.524936789] [drone_home1.sim]: Going to 1: 4.70 meters
[drive_publisher-3] [INFO] [1732736655.544406265] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.612515145] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.623509547] [drone_home1.sim]: Current Yaw: -97.9270907622673, target = 131.67224574419228
[controller-1] [INFO] [1732736655.624378503] [drone_home1.sim]: Going to 1: 4.53 meters
[drive_publisher-3] [INFO] [1732736655.680525006] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.723676495] [drone_home1.sim]: Current Yaw: -99.90681638387976, target = 133.4565652073438
[controller-1] [INFO] [1732736655.724668283] [drone_home1.sim]: Going to 1: 4.53 meters
[drive_publisher-3] [INFO] [1732736655.746383110] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.801486623] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.823651927] [drone_home1.sim]: Current Yaw: -100.37766965343226, target = 133.4565652073438
[controller-1] [INFO] [1732736655.824702806] [drone_home1.sim]: Going to 1: 4.60 meters
[drive_publisher-3] [INFO] [1732736655.864524454] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736655.923634321] [drone_home1.sim]: Current Yaw: -101.45401495691581, target = 134.39522775974555
[controller-1] [INFO] [1732736655.924643460] [drone_home1.sim]: Going to 1: 4.60 meters
[drive_publisher-3] [INFO] [1732736655.928494741] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736655.976624056] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.023507179] [drone_home1.sim]: Current Yaw: -101.05614124094214, target = 134.39522775974555
[controller-1] [INFO] [1732736656.024311228] [drone_home1.sim]: Going to 1: 4.60 meters
[drive_publisher-3] [INFO] [1732736656.028470802] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.112460116] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.123583740] [drone_home1.sim]: Current Yaw: -96.71142010669315, target = 134.39522775974555
[controller-1] [INFO] [1732736656.124457825] [drone_home1.sim]: Going to 1: 4.51 meters
[drive_publisher-3] [INFO] [1732736656.154641892] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.222462164] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.223764578] [drone_home1.sim]: Current Yaw: -93.02418015840148, target = 135.33453740841827
[controller-1] [INFO] [1732736656.224817940] [drone_home1.sim]: Going to 1: 4.51 meters
[drive_publisher-3] [INFO] [1732736656.297430873] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.323701752] [drone_home1.sim]: Current Yaw: -90.86378994997823, target = 135.33453740841827
[controller-1] [INFO] [1732736656.324782113] [drone_home1.sim]: Going to 1: 4.51 meters
[drive_publisher-3] [INFO] [1732736656.360599260] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.408471800] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.423548186] [drone_home1.sim]: Current Yaw: -88.2708172970294, target = 135.33453740841827
[controller-1] [INFO] [1732736656.424463381] [drone_home1.sim]: Going to 1: 4.51 meters
[drive_publisher-3] [INFO] [1732736656.468270272] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.516553624] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.523690061] [drone_home1.sim]: Current Yaw: -88.43973948430593, target = 135.33453740841827
[controller-1] [INFO] [1732736656.525355176] [drone_home1.sim]: Going to 1: 4.49 meters
[drive_publisher-3] [INFO] [1732736656.570572517] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.623642827] [drone_home1.sim]: Current Yaw: -87.77283694852704, target = 139.08819417538245
[controller-1] [INFO] [1732736656.624689651] [drone_home1.sim]: Going to 1: 4.49 meters
[drive_publisher-3] [INFO] [1732736656.646213017] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.708415375] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.723707259] [drone_home1.sim]: Current Yaw: -87.25937713773529, target = 139.08819417538245
[controller-1] [INFO] [1732736656.724694157] [drone_home1.sim]: Going to 1: 4.49 meters
[drive_publisher-3] [INFO] [1732736656.760317935] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.828436593] [drone_home1.sim]: Current Yaw: -87.25937713773529, target = 139.08819417538245
[drive_publisher-3] [INFO] [1732736656.828725239] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736656.829631990] [drone_home1.sim]: Going to 1: 4.49 meters
[controller-1] [INFO] [1732736656.923603198] [drone_home1.sim]: Current Yaw: -88.57875387889538, target = 139.08819417538245
[controller-1] [INFO] [1732736656.924630393] [drone_home1.sim]: Going to 1: 4.64 meters
[controller-1] [INFO] [1732736657.023474983] [drone_home1.sim]: Current Yaw: -87.59968672616043, target = 140.74883441100425
[controller-1] [INFO] [1732736657.024435345] [drone_home1.sim]: Going to 1: 4.64 meters
[drive_publisher-3] [INFO] [1732736656.930666080] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736656.952421592] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.094743226] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.110270552] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.123517101] [drone_home1.sim]: Current Yaw: -85.98885150472246, target = 140.74883441100425
[controller-1] [INFO] [1732736657.124457112] [drone_home1.sim]: Going to 1: 4.64 meters
[drive_publisher-3] [INFO] [1732736657.158606070] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.216431857] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.223567645] [drone_home1.sim]: Current Yaw: -84.1357401685586, target = 140.74883441100425
[controller-1] [INFO] [1732736657.224558026] [drone_home1.sim]: Going to 1: 4.71 meters
[drive_publisher-3] [INFO] [1732736657.290759164] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.323620319] [drone_home1.sim]: Current Yaw: -82.78558323933171, target = 141.53736672876119
[controller-1] [INFO] [1732736657.324671680] [drone_home1.sim]: Going to 1: 4.71 meters
[controller-1] [INFO] [1732736657.423512013] [drone_home1.sim]: Current Yaw: -79.42296434754213, target = 141.53736672876119
[controller-1] [INFO] [1732736657.424347913] [drone_home1.sim]: Going to 1: 4.71 meters
[drive_publisher-3] [INFO] [1732736657.362458162] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.414507333] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.478514435] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.523593482] [drone_home1.sim]: Current Yaw: -76.87074738047966, target = 141.53736672876119
[controller-1] [INFO] [1732736657.524791490] [drone_home1.sim]: Going to 1: 4.86 meters
[drive_publisher-3] [INFO] [1732736657.536903624] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.604342234] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.623597416] [drone_home1.sim]: Current Yaw: -73.83322651190602, target = 143.0362628779508
[controller-1] [INFO] [1732736657.624597981] [drone_home1.sim]: Going to 1: 4.86 meters
[drive_publisher-3] [INFO] [1732736657.671516753] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.723484165] [drone_home1.sim]: Current Yaw: -67.48603945453723, target = 143.0362628779508
[controller-1] [INFO] [1732736657.724536156] [drone_home1.sim]: Going to 1: 4.72 meters
[drive_publisher-3] [INFO] [1732736657.756768538] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736657.812467417] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.823545098] [drone_home1.sim]: Current Yaw: -64.17722831084434, target = 145.05386120278473
[controller-1] [INFO] [1732736657.824413127] [drone_home1.sim]: Going to 1: 4.87 meters
[drive_publisher-3] [INFO] [1732736657.896067495] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736657.923496735] [drone_home1.sim]: Current Yaw: -61.30930490559824, target = 146.4211391244184
[controller-1] [INFO] [1732736657.924362116] [drone_home1.sim]: Going to 1: 4.87 meters
[drive_publisher-3] [INFO] [1732736657.951337879] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736658.008444838] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.023533631] [drone_home1.sim]: Current Yaw: -58.244548214690425, target = 146.4211391244184
[controller-1] [INFO] [1732736658.024509734] [drone_home1.sim]: Going to 1: 4.81 meters
[drive_publisher-3] [INFO] [1732736658.082406280] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.123659731] [drone_home1.sim]: Current Yaw: -56.006789420477055, target = 147.44855674339055
[controller-1] [INFO] [1732736658.124731814] [drone_home1.sim]: Going to 1: 4.89 meters
[drive_publisher-3] [INFO] [1732736658.150454458] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736658.200398759] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.223621703] [drone_home1.sim]: Current Yaw: -54.361008068111076, target = 148.0868385216278
[controller-1] [INFO] [1732736658.224696009] [drone_home1.sim]: Going to 1: 4.81 meters
[drive_publisher-3] [INFO] [1732736658.252378561] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.323600175] [drone_home1.sim]: Current Yaw: -53.62612182831152, target = 147.44855674339055
[controller-1] [INFO] [1732736658.324560055] [drone_home1.sim]: Going to 1: 4.68 meters
[drive_publisher-3] [INFO] [1732736658.336480969] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736658.372494633] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.423490314] [drone_home1.sim]: Current Yaw: -52.549147051524656, target = 149.57572142842002
[controller-1] [INFO] [1732736658.424365047] [drone_home1.sim]: Going to 1: 4.68 meters
[drive_publisher-3] [INFO] [1732736658.436630124] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.523559063] [drone_home1.sim]: Current Yaw: -51.988227012198045, target = 149.57572142842002
[controller-1] [INFO] [1732736658.524529943] [drone_home1.sim]: Going to 1: 4.57 meters
[drive_publisher-3] [INFO] [1732736658.524504684] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[drive_publisher-3] [INFO] [1732736658.596582309] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.623682941] [drone_home1.sim]: Current Yaw: -51.22525817681449, target = 151.79982310175188
[controller-1] [INFO] [1732736658.624779838] [drone_home1.sim]: Going to 1: 4.40 meters
[drive_publisher-3] [INFO] [1732736658.636458180] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
[controller-1] [INFO] [1732736658.723580820] [drone_home1.sim]: Current Yaw: -50.27541352568776, target = 150.55871766962383
[controller-1] [INFO] [1732736658.724619404] [drone_home1.sim]: Going to 1: 4.17 meters
[drive_publisher-3] [INFO] [1732736658.730577259] [drone_home1.sim]: Sent: 0.0, 0.019183544671636514
