[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-25-21-11-17-319329-drone-home-3225
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [joy_node-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [controller-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [drive_publisher-1]: process started with pid [3244]
[INFO] [imu_publisher-2]: process started with pid [3245]
[INFO] [joy_node-3]: process started with pid [3246]
[INFO] [drive_hardware-4]: process started with pid [3247]
[INFO] [controller-5]: process started with pid [3248]
[INFO] [static_transform_publisher-6]: process started with pid [3249]
[INFO] [static_transform_publisher-7]: process started with pid [3250]
[static_transform_publisher-6] [WARN] [1732587077.812725990] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [WARN] [1732587077.816003131] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [INFO] [1732587078.180130341] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[static_transform_publisher-6] [INFO] [1732587078.180705031] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[drive_hardware-4]   warnings.warn(PWMSoftwareFallback(
[controller-5] [INFO] [1732587079.451789373] [drone_home1.sim]: Controller running
[imu_publisher-2] [INFO] [1732587080.394582593] [drone_home1.sim]: Calibration status: (False, 'Calibration (sys:0, gyro:0, accel:3, mag:0)')
[controller-5] [INFO] [1732587307.379224055] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587307.379950041] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587307.380860046] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587307.429317467] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587307.430111564] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587307.431026792] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.479373230] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.480227883] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.481213482] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.529237511] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.529975793] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.530942521] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.579311033] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.580132927] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.581088525] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.629583909] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.630398043] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.631844163] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.679316430] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.680125083] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.681289756] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.729223248] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.729983641] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.730914239] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.779230085] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.779976052] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.780892854] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.829346663] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.830246483] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.831141859] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.879336389] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.880224450] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.881224345] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.929273559] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.930068823] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.931024903] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587307.979292359] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587307.980081031] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587307.981040981] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.029389924] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.030176484] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.031142824] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.079270398] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.080050477] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.081016057] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.129305244] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.130247324] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.131439202] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.179330053] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.180158910] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.181174749] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.229330639] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.230143829] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.231143243] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.279243280] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.280026433] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.280972569] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.329252144] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.330080649] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.331068137] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.379346768] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.380334404] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.381442522] [drone_home1.sim]: Going to 1: 178242.23 meters
[controller-5] [INFO] [1732587308.429232409] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85454631422459
[controller-5] [INFO] [1732587308.430066729] [drone_home1.sim]: CurrentDiff: -9.10380951094253
[controller-5] [INFO] [1732587308.431058550] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.479345589] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.480201039] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.481219582] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.529328249] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.530228847] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.531307187] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.579286187] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.580126415] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.581169402] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.629383237] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.630297872] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.631326212] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.679263711] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.680054957] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.681003259] [drone_home1.sim]: Going to 1: 178242.21 meters
[controller-5] [INFO] [1732587308.729307687] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455722912945
[controller-5] [INFO] [1732587308.730138488] [drone_home1.sim]: CurrentDiff: -9.103798814215619
[controller-5] [INFO] [1732587308.731107235] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587308.779238032] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587308.780037963] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587308.780972691] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587308.829289433] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587308.830138605] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587308.831131186] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587308.879266538] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587308.880178896] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587308.881227680] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587308.930740004] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587308.931556676] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587308.932474218] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587308.979322674] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587308.980188920] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587308.981192556] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.029282098] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.030135789] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.031111887] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.079267989] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.080098161] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.081098649] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.129268509] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.130109496] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.131069428] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.179091733] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.179702496] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.180532038] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.229216865] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.229926795] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.230810690] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.279282386] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.280086576] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.281076286] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.329277758] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.330060689] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.331023158] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.379372705] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.380241155] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.381174587] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.429421689] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.430233454] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.431171737] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.479249209] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.479982713] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.480919331] [drone_home1.sim]: Going to 1: 178241.99 meters
[controller-5] [INFO] [1732587309.529268155] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85455733869414
[controller-5] [INFO] [1732587309.530061105] [drone_home1.sim]: CurrentDiff: -9.103798706841038
[controller-5] [INFO] [1732587309.531011592] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.579333417] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.580084903] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.580999039] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.629256696] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.630036868] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.630996115] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.679265699] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.680041241] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.681024525] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.729211348] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.729948686] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.730876026] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.779213962] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.780013356] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.780915713] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.829375205] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.830390842] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.831571775] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.879287892] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.880117286] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.881177960] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.929284820] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.930118381] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.931167332] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587309.979227785] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587309.979978530] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587309.980969185] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587310.029357181] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587310.030191964] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587310.031219786] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587310.079315154] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587310.080253697] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587310.081718948] [drone_home1.sim]: Going to 1: 178241.95 meters
[controller-5] [INFO] [1732587310.129232497] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85457916851395
[controller-5] [INFO] [1732587310.130028262] [drone_home1.sim]: CurrentDiff: -9.103777313377368
[controller-5] [INFO] [1732587310.131042250] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.179268749] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.180080013] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.181076945] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.229415741] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.230311117] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.231380828] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.279260973] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.280124460] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.281135855] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.329414725] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.330299934] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.331281644] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.379359698] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.380165018] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.381224117] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.429263207] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.430039083] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.430977293] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.479209958] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.479942148] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.480860154] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.529230542] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.530072085] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.531014610] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.579326868] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.580345634] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.581520920] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.629292600] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.630144199] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.631156927] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587310.679298926] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587310.680066412] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587310.680986714] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587310.729312140] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587310.730148256] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587310.731139077] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.779353132] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.780204322] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.781208847] [drone_home1.sim]: Going to 1: 178241.80 meters
[controller-5] [INFO] [1732587310.829302605] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85460105312411
[controller-5] [INFO] [1732587310.830113480] [drone_home1.sim]: CurrentDiff: -9.10375586621858
[controller-5] [INFO] [1732587310.831071042] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587310.879234226] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587310.880047157] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587310.881010126] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587310.929279403] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587310.930106038] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587310.931097118] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587310.979286080] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587310.980141604] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587310.981115888] [drone_home1.sim]: Going to 1: 178241.78 meters
[controller-5] [INFO] [1732587311.029242187] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85461196804741
[controller-5] [INFO] [1732587311.029989118] [drone_home1.sim]: CurrentDiff: -9.10374516947369
[controller-5] [INFO] [1732587311.030904050] [drone_home1.sim]: Going to 1: 178241.74 meters
[controller-5] [INFO] [1732587311.079264094] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85463379790588
[controller-5] [INFO] [1732587311.080030025] [drone_home1.sim]: CurrentDiff: -9.103723775972282
[controller-5] [INFO] [1732587311.080973180] [drone_home1.sim]: Going to 1: 178241.74 meters
[controller-5] [INFO] [1732587311.129289187] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.85463379790588
[controller-5] [INFO] [1732587311.130169748] [drone_home1.sim]: CurrentDiff: -9.103723775972282
[controller-5] [INFO] [1732587311.131167070] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.179256372] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.180047025] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.181012032] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.229380595] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.230179396] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.231227903] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.279214260] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.279941783] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.280865975] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.329346002] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.330188563] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.331094235] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.379290908] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.380070525] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.381080050] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.429281445] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.430062025] [drone_home1.sim]: CurrentDiff: -9.10372366862801
[controller-5] [INFO] [1732587311.431020531] [drone_home1.sim]: Going to 1: 178241.53 meters
[controller-5] [INFO] [1732587311.479202296] [drone_home1.sim]: Current Yaw: 94.97881934571475, target = 85.8546339074396
[controller-5] [INFO] [1732587311.479924542] [drone_home1.sim]: CurrentDiff: -9.10372366862801
